ID,tmnode1,App ID,device ID,Counter,Hex payload,Battery,light level,event,Temperature,Time,Frequency,protocol,timestamp,time
(4170, 'home-node2', 'F800000000000000',2,30583, 0x0d040010096d,3332,16, 'interval',24.13, '2020-07-31T00:21:58.04762593Z',867.7, 'LORA',2846826372,2020-07-31T00:21:58.038583Z\
(4171, 'home-node2', 'F800000000000000',2,30584, 0x0d0400100966,3332,16, 'interval',24.06, '2020-07-31T00:23:07.23287641Z',867.5, 'LORA',2916009844,2020-07-31T00:23:07.214554Z\
(4172, 'home-node2', 'F800000000000000',2,30585, 0x0d0400100966,3332,16, 'interval',24.06, '2020-07-31T00:24:16.415656987Z',867.9, 'LORA',2985194492,2020-07-31T00:24:16.406074Z\
(4173, 'home-node2', 'F800000000000000',2,30586, 0x0d0400100966,3332,16, 'interval',24.06, '2020-07-31T00:25:25.600102166Z',867.1, 'LORA',3054378603,2020-07-31T00:25:25.58573Z\
(4174, 'home-node2', 'F800000000000000',2,30587, 0x0d0400100966,3332,16, 'interval',24.06, '2020-07-31T00:26:34.780197041Z',868.3, 'LORA',3123563091,2020-07-31T00:26:34.768787Z\
(4175, 'home-node2', 'F800000000000000',2,30588, 0x0d0400100966,3332,16, 'interval',24.06, '2020-07-31T00:27:43.964085119Z',868.5, 'LORA',3192746731,2020-07-31T00:27:43.956234Z\
(4176, 'home-node2', 'F800000000000000',2,30589, 0x0d0400100966,3332,16, 'interval',24.06, '2020-07-31T00:28:53.26124421Z',868.5, 'LORA',3261930971,2020-07-31T00:28:53.137034Z\
(4177, 'home-node2', 'F800000000000000',2,30590, 0x0d0400100966,3332,16, 'interval',24.06, '2020-07-31T00:30:02.329897182Z',867.3, 'LORA',3331114675,2020-07-31T00:30:02.320948Z\
(4178, 'home-node2', 'F800000000000000',2,30591, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:31:11.519408133Z',868.3, 'LORA',3400297771,2020-07-31T00:31:11.50877Z\
(4179, 'home-node2', 'F800000000000000',2,30592, 0x0d0400100966,3332,16, 'interval',24.06, '2020-07-31T00:32:20.695239373Z',868.1, 'LORA',3469480771,2020-07-31T00:32:20.684738Z\
(4180, 'home-node2', 'F800000000000000',2,30593, 0x0d0400100966,3332,16, 'interval',24.06, '2020-07-31T00:33:29.879868421Z',868.5, 'LORA',3538662659,2020-07-31T00:33:29.87091Z\
(4181, 'home-node2', 'F800000000000000',2,30594, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:34:39.125538122Z',868.1, 'LORA',3607843939,2020-07-31T00:34:39.054164Z\
(4182, 'home-node2', 'F800000000000000',2,30595, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:35:48.235452404Z',867.5, 'LORA',3677023844,2020-07-31T00:35:48.227248Z\
(4183, 'home-node2', 'F800000000000000',2,30596, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:36:57.41866305Z',867.1, 'LORA',3746204347,2020-07-31T00:36:57.41166Z\
(4184, 'home-node2', 'F800000000000000',2,30597, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:38:06.608836603Z',867.9, 'LORA',3815385020,2020-07-31T00:38:06.597931Z\
(4185, 'home-node2', 'F800000000000000',2,30598, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:39:15.779180038Z',867.5, 'LORA',3884564180,2020-07-31T00:39:15.770904Z\
(4186, 'home-node2', 'F800000000000000',2,30599, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:40:24.969938291Z',867.1, 'LORA',3953742763,2020-07-31T00:40:24.955535Z\
(4187, 'home-node2', 'F800000000000000',2,30600, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:41:34.141095926Z',868.5, 'LORA',4022921795,2020-07-31T00:41:34.125789Z\
(4188, 'home-node2', 'F800000000000000',2,30601, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:42:43.325436574Z',868.3, 'LORA',4092100499,2020-07-31T00:42:43.307481Z\
(4189, 'home-node2', 'F800000000000000',2,30602, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:43:52.495435008Z',867.3, 'LORA',4161280627,2020-07-31T00:43:52.48689Z\
(4190, 'home-node2', 'F800000000000000',2,30603, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:45:01.675388852Z',867.5, 'LORA',4230460668,2020-07-31T00:45:01.664341Z\
(4191, 'home-node2', 'F800000000000000',2,30604, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:46:10.853137293Z',867.3, 'LORA',4671851,2020-07-31T00:46:10.846365Z\
(4192, 'home-node2', 'F800000000000000',2,30605, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:47:20.060874283Z',867.7, 'LORA',73849924,2020-07-31T00:47:20.030007Z\
(4193, 'home-node2', 'F800000000000000',2,30606, 0x0d0400100960,3332,16, 'interval',24, '2020-07-31T00:48:29.212110681Z',868.5, 'LORA',143027795,2020-07-31T00:48:29.206135Z\
(4194, 'home-node2', 'F800000000000000',2,30607, 0x0d040010095a,3332,16, 'interval',23.94, '2020-07-31T00:49:38.390474707Z',867.7, 'LORA',212208236,2020-07-31T00:49:38.381658Z\
(4195, 'home-node2', 'F800000000000000',2,30608, 0x0d040010095a,3332,16, 'interval',23.94, '2020-07-31T00:50:48.430199183Z',868.3, 'LORA',281386459,2020-07-31T00:50:47.559617Z\
(4196, 'home-node2', 'F800000000000000',2,30609, 0x0d040010095a,3332,16, 'interval',23.94, '2020-07-31T00:51:56.748596659Z',867.9, 'LORA',350562700,2020-07-31T00:51:56.742511Z\
(4197, 'home-node2', 'F800000000000000',2,30610, 0x0d040010095a,3332,16, 'interval',23.94, '2020-07-31T00:53:05.926451484Z',867.3, 'LORA',419738875,2020-07-31T00:53:05.912959Z\
(4198, 'home-node2', 'F800000000000000',2,30611, 0x0d040010095a,3332,16, 'interval',23.94, '2020-07-31T00:54:15.243779146Z',868.5, 'LORA',488913707,2020-07-31T00:54:15.085042Z\
(4199, 'home-node2', 'F800000000000000',2,30612, 0x0d040010095a,3332,16, 'interval',23.94, '2020-07-31T00:55:24.325291976Z',867.1, 'LORA',558089267,2020-07-31T00:55:24.263047Z\
(4200, 'home-node2', 'F800000000000000',2,30613, 0x0d040010095a,3332,16, 'interval',23.94, '2020-07-31T00:56:33.45166135Z',868.3, 'LORA',627263907,2020-07-31T00:56:33.440451Z\
(4201, 'home-node2', 'F800000000000000',2,30614, 0x0d040010095a,3332,16, 'interval',23.94, '2020-07-31T00:57:42.737018381Z',868.1, 'LORA',696438459,2020-07-31T00:57:42.612773Z\
(4202, 'home-node2', 'F800000000000000',2,30616, 0x0d040010095a,3332,16, 'interval',23.94, '2020-07-31T01:00:00.97041211Z',868.3, 'LORA',834787627,2020-07-31T01:00:00.963889Z\
(4203, 'home-node2', 'F800000000000000',2,30617, 0x0d0400100954,3332,16, 'interval',23.88, '2020-07-31T01:01:10.147529334Z',867.3, 'LORA',903963435,2020-07-31T01:01:10.136251Z\
(4204, 'home-node2', 'F800000000000000',2,30618, 0x0d040010095a,3332,16, 'interval',23.94, '2020-07-31T01:02:19.384257017Z',867.1, 'LORA',973136083,2020-07-31T01:02:19.313639Z\
(4205, 'home-node2', 'F800000000000000',2,30619, 0x0d0400100954,3332,16, 'interval',23.88, '2020-07-31T01:03:28.490537072Z',867.3, 'LORA',1042307731,2020-07-31T01:03:28.484661Z\
(4206, 'home-node2', 'F800000000000000',2,30620, 0x0cfc00100954,3324,16, 'interval',23.88, '2020-07-31T01:04:37.665625193Z',868.5, 'LORA',1111479339,2020-07-31T01:04:37.659555Z\
(4207, 'home-node2', 'F800000000000000',2,30621, 0x0d0400100954,3332,16, 'interval',23.88, '2020-07-31T01:05:46.832610512Z',867.5, 'LORA',1180650316,2020-07-31T01:05:46.823476Z\
(4208, 'home-node2', 'F800000000000000',2,30622, 0x0d0400100954,3332,16, 'interval',23.88, '2020-07-31T01:06:56.011542043Z',867.7, 'LORA',1249823268,2020-07-31T01:06:55.999697Z\
(4209, 'home-node2', 'F800000000000000',2,30623, 0x0d0400100954,3332,16, 'interval',23.88, '2020-07-31T01:08:05.179959263Z',867.7, 'LORA',1318995796,2020-07-31T01:08:05.173748Z\
(4210, 'home-node2', 'F800000000000000',2,30624, 0x0cfc00100954,3324,16, 'interval',23.88, '2020-07-31T01:09:14.356428191Z',868.3, 'LORA',1388166243,2020-07-31T01:09:14.337797Z\
(4211, 'home-node2', 'F800000000000000',2,30625, 0x0cfc00100954,3324,16, 'interval',23.88, '2020-07-31T01:10:23.527333714Z',867.3, 'LORA',1457338811,2020-07-31T01:10:23.517065Z\
(4212, 'home-node2', 'F800000000000000',2,30626, 0x0d0400100954,3332,16, 'interval',23.88, '2020-07-31T01:11:32.688285427Z',867.9, 'LORA',1526508836,2020-07-31T01:11:32.681434Z\
(4213, 'home-node2', 'F800000000000000',2,30627, 0x0d0400100954,3332,16, 'interval',23.88, '2020-07-31T01:12:41.908745399Z',867.5, 'LORA',1595679372,2020-07-31T01:12:41.860578Z\
(4214, 'home-node2', 'F800000000000000',2,30628, 0x0d0400100954,3332,16, 'interval',23.88, '2020-07-31T01:13:51.03771338Z',867.5, 'LORA',1664850724,2020-07-31T01:13:51.030276Z\
(4215, 'home-node2', 'F800000000000000',2,30629, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:15:00.244409738Z',867.5, 'LORA',1734021884,2020-07-31T01:15:00.193354Z\
(4216, 'home-node2', 'F800000000000000',2,30630, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:16:09.376873623Z',868.1, 'LORA',1803192659,2020-07-31T01:16:09.370186Z\
(4217, 'home-node2', 'F800000000000000',2,30632, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:18:27.723165973Z',867.7, 'LORA',1941532324,2020-07-31T01:18:27.713479Z\
(4218, 'home-node2', 'F800000000000000',2,30633, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:19:36.895511097Z',867.7, 'LORA',2010701612,2020-07-31T01:19:36.880332Z\
(4219, 'home-node2', 'F800000000000000',2,30634, 0x0d0400100954,3332,16, 'interval',23.88, '2020-07-31T01:20:46.051589505Z',868.5, 'LORA',2079871323,2020-07-31T01:20:46.045322Z\
(4220, 'home-node2', 'F800000000000000',2,30635, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:21:55.226101878Z',867.5, 'LORA',2149040652,2020-07-31T01:21:55.220263Z\
(4221, 'home-node2', 'F800000000000000',2,30636, 0x0d0400100954,3332,16, 'interval',23.88, '2020-07-31T01:23:04.388128429Z',867.9, 'LORA',2218209036,2020-07-31T01:23:04.381177Z\
(4222, 'home-node2', 'F800000000000000',2,30637, 0x0d0400100954,3332,16, 'interval',23.88, '2020-07-31T01:24:13.560919191Z',867.7, 'LORA',2287377556,2020-07-31T01:24:13.554014Z\
(4223, 'home-node2', 'F800000000000000',2,30638, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:25:22.73986286Z',868.1, 'LORA',2356548083,2020-07-31T01:25:22.722712Z\
(4224, 'home-node2', 'F800000000000000',2,30639, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:26:31.905367114Z',867.7, 'LORA',2425718436,2020-07-31T01:26:31.891974Z\
(4225, 'home-node2', 'F800000000000000',2,30640, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:27:41.083098881Z',867.5, 'LORA',2494887652,2020-07-31T01:27:41.062982Z\
(4226, 'home-node2', 'F800000000000000',2,30641, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:28:50.240538328Z',868.1, 'LORA',2564056651,2020-07-31T01:28:50.230733Z\
(4227, 'home-node2', 'F800000000000000',2,30642, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:29:59.417475095Z',867.3, 'LORA',2633225011,2020-07-31T01:29:59.401951Z\
(4228, 'home-node2', 'F800000000000000',2,30643, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:31:08.580809747Z',867.3, 'LORA',2702393235,2020-07-31T01:31:08.572774Z\
(4229, 'home-node2', 'F800000000000000',2,30644, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:32:17.744880201Z',867.1, 'LORA',2771561099,2020-07-31T01:32:17.735269Z\
(4230, 'home-node2', 'F800000000000000',2,30645, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:33:26.917757763Z',868.5, 'LORA',2840728867,2020-07-31T01:33:26.909491Z\
(4231, 'home-node2', 'F800000000000000',2,30646, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:34:36.076569711Z',868.5, 'LORA',2909894963,2020-07-31T01:34:36.07016Z\
(4232, 'home-node2', 'F800000000000000',2,30647, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:35:45.244952969Z',867.5, 'LORA',2979061836,2020-07-31T01:35:45.237744Z\
(4233, 'home-node2', 'F800000000000000',2,30648, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:36:54.409263723Z',867.1, 'LORA',3048227635,2020-07-31T01:36:54.402946Z\
(4234, 'home-node2', 'F800000000000000',2,30649, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:38:03.575882579Z',868.1, 'LORA',3117392843,2020-07-31T01:38:03.569333Z\
(4235, 'home-node2', 'F800000000000000',2,30650, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:39:12.742078229Z',867.7, 'LORA',3186558124,2020-07-31T01:39:12.733195Z\
(4236, 'home-node2', 'F800000000000000',2,30651, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:40:21.911188748Z',867.5, 'LORA',3255722724,2020-07-31T01:40:21.903941Z\
(4237, 'home-node2', 'F800000000000000',2,30652, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:41:31.076097162Z',867.5, 'LORA',3324887404,2020-07-31T01:41:31.067378Z\
(4238, 'home-node2', 'F800000000000000',2,30653, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:42:40.235271972Z',867.9, 'LORA',3394052692,2020-07-31T01:42:40.229594Z\
(4239, 'home-node2', 'F800000000000000',2,30654, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:43:49.395719682Z',867.5, 'LORA',3463217692,2020-07-31T01:43:49.389166Z\
(4240, 'home-node2', 'F800000000000000',2,30655, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:44:58.665705701Z',867.7, 'LORA',3532381396,2020-07-31T01:44:58.553395Z\
(4241, 'home-node2', 'F800000000000000',2,30656, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:46:07.733039919Z',867.9, 'LORA',3601544124,2020-07-31T01:46:07.723603Z\
(4242, 'home-node2', 'F800000000000000',2,30658, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:48:26.059530545Z',867.7, 'LORA',3739870004,2020-07-31T01:48:26.049165Z\
(4243, 'home-node2', 'F800000000000000',2,30659, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:49:35.221892057Z',867.9, 'LORA',3809032692,2020-07-31T01:49:35.203633Z\
(4244, 'home-node2', 'F800000000000000',2,30660, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:50:44.376088961Z',868.1, 'LORA',3878195291,2020-07-31T01:50:44.366736Z\
(4245, 'home-node2', 'F800000000000000',2,30661, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:51:53.547520482Z',867.7, 'LORA',3947360156,2020-07-31T01:51:53.538783Z\
(4246, 'home-node2', 'F800000000000000',2,30662, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T01:53:02.706609391Z',867.9, 'LORA',4016524116,2020-07-31T01:53:02.695541Z\
(4247, 'home-node2', 'F800000000000000',2,30663, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:54:12.083867116Z',867.7, 'LORA',4085686540,2020-07-31T01:54:11.859438Z\
(4248, 'home-node2', 'F800000000000000',2,30664, 0x0d040010094d,3332,16, 'interval',23.81, '2020-07-31T01:55:21.031752016Z',867.5, 'LORA',4154850100,2020-07-31T01:55:21.023123Z\
(4249, 'home-node2', 'F800000000000000',2,30665, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:56:30.200726904Z',867.9, 'LORA',4224015836,2020-07-31T01:56:30.192669Z\
(4250, 'home-node2', 'F800000000000000',2,30666, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T01:57:39.399753384Z',867.9, 'LORA',4293178844,2020-07-31T01:57:39.350398Z\
(4251, 'home-node2', 'F800000000000000',2,30667, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T01:58:48.521412787Z',867.5, 'LORA',67373996,2020-07-31T01:58:48.512191Z\
(4252, 'home-node2', 'F800000000000000',2,30668, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T01:59:57.749776696Z',867.9, 'LORA',136536388,2020-07-31T01:59:57.683075Z\
(4253, 'home-node2', 'F800000000000000',2,30669, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T02:01:06.854388382Z',867.9, 'LORA',205698828,2020-07-31T02:01:06.846165Z\
(4254, 'home-node2', 'F800000000000000',2,30670, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T02:02:16.023660632Z',868.1, 'LORA',274860291,2020-07-31T02:02:15.999725Z\
(4255, 'home-node2', 'F800000000000000',2,30671, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T02:03:25.171115961Z',867.5, 'LORA',344022060,2020-07-31T02:03:25.163612Z\
(4256, 'home-node2', 'F800000000000000',2,30672, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T02:04:34.337241608Z',867.1, 'LORA',413183707,2020-07-31T02:04:34.3295Z\
(4257, 'home-node2', 'F800000000000000',2,30673, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T02:05:43.492492844Z',868.5, 'LORA',482345651,2020-07-31T02:05:43.485524Z\
(4258, 'home-node2', 'F800000000000000',2,30674, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T02:06:52.72857506Z',868.1, 'LORA',551507379,2020-07-31T02:06:52.651561Z\
(4259, 'home-node2', 'F800000000000000',2,30675, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T02:08:01.81671723Z',867.5, 'LORA',620669724,2020-07-31T02:08:01.809045Z\
(4260, 'home-node2', 'F800000000000000',2,30676, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T02:09:11.094123188Z',867.9, 'LORA',689832444,2020-07-31T02:09:10.975756Z\
(4261, 'home-node2', 'F800000000000000',2,30677, 0x0d0400100947,3332,16, 'interval',23.75, '2020-07-31T02:10:20.141645417Z',867.1, 'LORA',758994027,2020-07-31T02:10:20.133101Z\
(4262, 'home-node2', 'F800000000000000',2,30678, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T02:11:29.317659674Z',867.3, 'LORA',828156131,2020-07-31T02:11:29.303618Z\
(4263, 'home-node2', 'F800000000000000',2,30679, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T02:12:38.467178505Z',868.3, 'LORA',897317419,2020-07-31T02:12:38.457761Z\
(4264, 'home-node2', 'F800000000000000',2,30680, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T02:13:47.639024141Z',867.5, 'LORA',966476580,2020-07-31T02:13:47.61975Z\
(4265, 'home-node2', 'F800000000000000',2,30681, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T02:14:57.105206849Z',867.1, 'LORA',1035635931,2020-07-31T02:14:56.776888Z\
(4266, 'home-node2', 'F800000000000000',2,30682, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T02:16:05.953178448Z',867.1, 'LORA',1104796643,2020-07-31T02:16:05.940288Z\
(4267, 'home-node2', 'F800000000000000',2,30683, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:17:15.102669443Z',867.1, 'LORA',1173954859,2020-07-31T02:17:15.093661Z\
(4268, 'home-node2', 'F800000000000000',2,30684, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:18:24.268783455Z',868.3, 'LORA',1243114019,2020-07-31T02:18:24.260365Z\
(4269, 'home-node2', 'F800000000000000',2,30685, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:19:33.430144562Z',867.7, 'LORA',1312272764,2020-07-31T02:19:33.419639Z\
(4270, 'home-node2', 'F800000000000000',2,30686, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:20:42.589686468Z',867.1, 'LORA',1381430499,2020-07-31T02:20:42.573975Z\
(4271, 'home-node2', 'F800000000000000',2,30687, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T02:21:51.737252762Z',868.5, 'LORA',1450587163,2020-07-31T02:21:51.727751Z\
(4272, 'home-node2', 'F800000000000000',2,30688, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:23:00.895467666Z',868.5, 'LORA',1519743235,2020-07-31T02:23:00.887192Z\
(4273, 'home-node2', 'F800000000000000',2,30689, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:24:10.057738274Z',867.9, 'LORA',1588900444,2020-07-31T02:24:10.042375Z\
(4274, 'home-node2', 'F800000000000000',2,30690, 0x0d0400100941,3332,16, 'interval',23.69, '2020-07-31T02:25:19.315899877Z',867.7, 'LORA',1658057876,2020-07-31T02:25:19.198464Z\
(4275, 'home-node2', 'F800000000000000',2,30691, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:26:28.377684886Z',867.5, 'LORA',1727213324,2020-07-31T02:26:28.357046Z\
(4276, 'home-node2', 'F800000000000000',2,30692, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:27:37.520065774Z',867.1, 'LORA',1796367571,2020-07-31T02:27:37.507626Z\
(4277, 'home-node2', 'F800000000000000',2,30693, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:28:46.671724672Z',867.5, 'LORA',1865525548,2020-07-31T02:28:46.662349Z\
(4278, 'home-node2', 'F800000000000000',2,30694, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:29:55.838620485Z',868.5, 'LORA',1934680523,2020-07-31T02:29:55.825653Z\
(4279, 'home-node2', 'F800000000000000',2,30695, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:31:04.988491189Z',867.7, 'LORA',2003835284,2020-07-31T02:31:04.977994Z\
(4280, 'home-node2', 'F800000000000000',2,30696, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:32:14.1374392Z',867.9, 'LORA',2072989700,2020-07-31T02:32:14.126938Z\
(4281, 'home-node2', 'F800000000000000',2,30697, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:33:23.297161822Z',867.3, 'LORA',2142143819,2020-07-31T02:33:23.287769Z\
(4282, 'home-node2', 'F800000000000000',2,30698, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:34:32.450490438Z',867.1, 'LORA',2211297675,2020-07-31T02:34:32.439279Z\
(4283, 'home-node2', 'F800000000000000',2,30699, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:35:41.665512013Z',867.9, 'LORA',2280450740,2020-07-31T02:35:41.589034Z\
(4284, 'home-node2', 'F800000000000000',2,30700, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:36:50.780382892Z',867.7, 'LORA',2349604852,2020-07-31T02:36:50.748494Z\
(4285, 'home-node2', 'F800000000000000',2,30701, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:38:00.27813944Z',867.1, 'LORA',2418758083,2020-07-31T02:37:59.902679Z\
(4286, 'home-node2', 'F800000000000000',2,30702, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:39:09.066724904Z',868.3, 'LORA',2487910843,2020-07-31T02:39:09.054714Z\
(4287, 'home-node2', 'F800000000000000',2,30703, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:40:18.210734211Z',867.5, 'LORA',2557062948,2020-07-31T02:40:18.201602Z\
(4288, 'home-node2', 'F800000000000000',2,30704, 0x0d040010093b,3332,16, 'interval',23.63, '2020-07-31T02:41:27.431641492Z',868.5, 'LORA',2626213987,2020-07-31T02:41:27.351357Z\
(4289, 'home-node2', 'F800000000000000',2,30705, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:42:36.530084855Z',867.7, 'LORA',2695366652,2020-07-31T02:42:36.513021Z\
(4290, 'home-node2', 'F800000000000000',2,30706, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:43:45.681280668Z',868.5, 'LORA',2764518443,2020-07-31T02:43:45.656035Z\
(4291, 'home-node2', 'F800000000000000',2,30707, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:44:54.83029938Z',867.7, 'LORA',2833669308,2020-07-31T02:44:54.812385Z\
(4292, 'home-node2', 'F800000000000000',2,30708, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:46:03.97740839Z',867.9, 'LORA',2902820436,2020-07-31T02:46:03.965691Z\
(4293, 'home-node2', 'F800000000000000',2,30709, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:47:13.151815726Z',867.3, 'LORA',2971971643,2020-07-31T02:47:13.113223Z\
(4294, 'home-node2', 'F800000000000000',2,30710, 0x0d040010092e,3332,16, 'interval',23.5, '2020-07-31T02:48:22.277209961Z',867.5, 'LORA',3041123916,2020-07-31T02:48:22.268505Z\
(4295, 'home-node2', 'F800000000000000',2,30711, 0x0d040010092e,3332,16, 'interval',23.5, '2020-07-31T02:49:31.42890467Z',867.1, 'LORA',3110274763,2020-07-31T02:49:31.414086Z\
(4296, 'home-node2', 'F800000000000000',2,30712, 0x0d040010092e,3332,16, 'interval',23.5, '2020-07-31T02:50:40.575847374Z',867.7, 'LORA',3179423908,2020-07-31T02:50:40.566158Z\
(4297, 'home-node2', 'F800000000000000',2,30713, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:51:49.728605484Z',867.7, 'LORA',3248574548,2020-07-31T02:51:49.71311Z\
(4298, 'home-node2', 'F800000000000000',2,30714, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:52:58.873512486Z',867.1, 'LORA',3317723019,2020-07-31T02:52:58.862882Z\
(4299, 'home-node2', 'F800000000000000',2,30715, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:54:08.098120967Z',867.7, 'LORA',3386871588,2020-07-31T02:54:08.011776Z\
(4300, 'home-node2', 'F800000000000000',2,30716, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:55:17.184777311Z',868.1, 'LORA',3456020627,2020-07-31T02:55:17.166584Z\
(4301, 'home-node2', 'F800000000000000',2,30717, 0x0d040010092e,3332,16, 'interval',23.5, '2020-07-31T02:56:26.324641109Z',867.5, 'LORA',3525168948,2020-07-31T02:56:26.312709Z\
(4302, 'home-node2', 'F800000000000000',2,30718, 0x0d0400100934,3332,16, 'interval',23.56, '2020-07-31T02:57:35.497129038Z',867.7, 'LORA',3594316564,2020-07-31T02:57:35.458942Z\
(4303, 'home-node2', 'F800000000000000',2,30719, 0x0d040010092e,3332,16, 'interval',23.5, '2020-07-31T02:58:44.610509909Z',867.1, 'LORA',3663462603,2020-07-31T02:58:44.602067Z\
(4304, 'home-node2', 'F800000000000000',2,30720, 0x0d040010092e,3332,16, 'interval',23.5, '2020-07-31T02:59:53.766459122Z',867.1, 'LORA',3732611035,2020-07-31T02:59:53.756869Z\
